id;stock
601041;3510
601042;9320
601043;3937
601044;6232
601045;3293
601046;971
601047;6718
601048;3163
601049;6748
60105;9181
601053;2284
601054;6304
601056;5932
601058;1360
601059;5786
60106;8022
601060;8797
601061;2622
601062;5686
601063;8404
601064;7891
601066;988
601067;6774
601068;9390
601069;1104
60107;6563
601071;5885
601074;327
601075;9268
601077;9047
601079;4772
60108;3461
601080;5051
601082;6953
601085;2722
601087;4057
601088;634
60109;7494
601090;2462
601091;7700
601092;1110
601093;8890
601094;6478
601097;9422
601098;7995
601099;2934
6011;9684
60110;5147
601100;4379
601101;8379
60111;4388
601113;3073
601114;8584
601118;3843
601119;8058
60112;5614
601120;4086
601121;7462
601129;1040
60113;402
601135;9116
601136;9557
601138;4191
601139;4964
60114;755
601140;9923
601142;1193
601143;6647
601144;6248
601151;6615
601159;7828
60116;2890
601160;2079
601161;2503
601162;5846
601163;8311
601166;916
60117;3912
601179;9321
60118;6045
601180;6970
601183;2087
6012;1457
60120;6545
601202;8106
60121;6110
60122;2245
60123;9321
60125;7510
60126;8240
60127;1587
601276;8397
60128;5124
601288;5777
60129;235
6013;8918
60130;8484
60131;5619
60133;305
60134;297
601350;1635
60136;907
601365;7388
60137;5175
60138;6654
601388;227
601389;1603
60139;9796
601391;1319
601393;3696
6014;602
60140;6744
601401;6781
601403;3614
60141;8067
601411;5559
601419;6953
60142;7494
60143;3367
601439;4503
60144;6489
601440;247
601442;5672
601443;4062
60145;5412
601466;3086
60147;2376
601471;8885
601473;8957
601476;3509
601477;1866
60148;3594
601483;8085
601486;9879
60149;8820
601499;8169
6015;5551
60150;4172
601503;4979
601504;5457
60151;7103
601513;7829
601514;8677
601515;4577
601517;8434
60152;4656
601525;9459
60153;8617
601533;4483
601544;5744
60155;4865
601551;1782
601552;7498
601555;2789
601559;3189
60156;8223
601560;1738
601562;5695
601563;2542
601564;4418
60157;4006
601579;841
60158;7854
601580;7084
601581;5878
601585;151
60159;4749
6016;266
60160;5104
601606;1066
60161;7855
60162;1876
601623;6938
601624;1651
601626;3425
601629;4099
60163;6001
601631;2607
601635;3911
601636;3465
60164;4520
601640;1175
601641;7648
60165;5226
601650;6539
601653;8764
60166;4109
60167;8738
601670;1538
60168;2121
60169;1617
601690;548
6017;8130
60170;9993
60171;1379
601717;6986
601719;8267
60172;9022
601720;6706
601722;1757
601724;540
601728;1949
60173;6325
60174;453
601742;5380
60175;1953
601753;8807
601754;8199
601755;3047
60176;7951
601760;941
601761;7654
601762;5699
601767;1230
601768;1452
601769;5660
60177;2013
60179;9418
601790;296
601791;5633
601792;1493
601794;88
601795;1164
601796;7965
601798;8762
6018;1390
60180;7070
601800;6350
601801;3836
601802;9370
601805;9486
601806;4868
60181;4970
601810;2936
601813;819
60182;9737
601825;2816
60183;7293
601831;344
601832;6114
60184;8743
601842;8447
601864;8687
601865;3783
601871;1039
601880;6326
601888;6162
601894;7993
601895;1446
601897;2169
601898;1330
601902;9681
601906;4299
601907;7103
601915;6716
601916;6980
601932;6899
601934;405
601935;3813
601939;3498
601947;2690
601948;3758
601954;4092
601961;1393
601963;2141
601971;5565
601974;7532
601978;128
601996;7687
602008;3428
602009;2834
602010;2349
602016;1866
602028;6524
602038;2999
602042;3881
602046;5594
602049;4513
602059;8565
602061;2657
602065;5593
602069;942
602079;7713
602083;6173
602086;9154
602095;3225
602151;4081
602152;9534
602160;2351
602166;6072
602172;2672
602175;9258
602176;6411
602191;1827
602193;3644
602197;5126
602199;6121
6022;2452
602202;8067
602203;5233
602207;6144
602209;1018
602210;1493
602211;6657
602218;1159
602238;4083
602240;7018
602245;7530
602248;4280
602251;9467
602252;1052
602254;2027
602259;698
602265;3362
602266;4380
602267;4962
602272;1807
602299;3118
6023;5505
602319;1309
602439;4695
602454;7406
602460;5510
6025;5766
602500;7358
602520;7260
602521;7713
602522;1873
602529;9758
602533;5443
602534;7844
602538;3708
602540;4282
602541;3977
602567;237
602570;7444
602635;4373
602645;4527
602647;1304
602649;2566
602652;1733
602667;5900
602675;6978
602688;220
602694;1183
602774;4441
602782;4430
602791;7054
602792;1639
602793;4296
602795;7098
602796;6205
6028;1841
602813;7403
602817;1475
602825;3515
602829;8935
602837;7320
602839;5645
602848;1993
602849;3417
602853;3680
602873;6002
602874;3752
602875;3434
602877;7906
602888;4435
6029;8479
602947;2576
602958;1725
6030;9516
603006;7427
603008;8211
603015;587
603017;2182
603066;7710
6031;256
603101;6747
603103;8051
603107;8298
603113;4302
603120;2022
603126;7249
603133;1073
603143;2094
603153;985
603155;2592
603162;6807
603185;4478
603186;2970
603187;8804
603189;5637
603194;4372
603197;4894
603198;587
603201;3250
603202;2199
603204;6321
603205;6640
603207;6526
603213;8577
603214;4837
603227;8711
603231;4825
603239;5154
603240;6272
603246;3349
603248;395
603250;408
603256;7386
603258;1048
603261;7003
603267;1995
603268;1147
603278;7527
603279;5120
603280;5447
603281;5900
603282;7159
603283;6902
603297;4824
6033;6788
603310;9774
603313;9310
603316;3159
603317;1832
603319;5917
603325;2908
603326;6684
603327;2016
603329;6347
603330;5235
603331;2936
603332;6886
603336;9812
603337;5683
603338;5808
603340;9601
603341;6592
603343;5544
603357;7288
603369;9953
603370;7362
603371;4714
603372;8127
603373;9299
603375;1998
603391;9541
603398;190
6034;5630
603402;4586
603404;8263
603406;664
603412;3369
603414;8205
603431;2255
6035;3625
603533;5060
603534;8337
603535;218
603536;9592
603537;9318
603538;6411
603539;6931
603540;3824
603541;9971
603542;6813
603543;398
603544;7702
603549;1993
603553;1071
603554;5923
603555;4820
603556;5337
603557;6023
603558;5731
603559;9926
603560;7687
603566;2874
603567;955
603568;6168
603569;6174
603570;7344
603571;4218
603572;7280
603573;5063
603574;52
603575;6634
603576;4864
603577;4998
603578;1155
603579;5531
603580;7442
603581;7359
603582;7833
603583;7789
603584;4853
603585;7597
603588;6368
603589;5159
603591;6742
603600;6867
603601;299
603602;6789
603603;9021
603604;8748
603608;5778
603609;7751
603610;5111
603611;9804
603612;5093
603613;7657
603616;8156
603617;4057
603619;9123
603620;5920
603621;1080
603622;7141
603623;6011
603624;2561
603626;7533
603633;3576
6037;9289
6038;5560
6040;4835
604099;4217
604101;7299
604104;1539
6043;8906
6044;6205
6045;5625
6046;8108
6048;2162
6049;7689
6050;513
6051;980
6052;3824
6053;6447
6056;7221
6058;1772
6060;8475
6064;4723
6066;985
6067;1435
6068;2876
6070;3712
6081;9603
6083;9394
6084;3051
6085;7289
6086;5191
6087;656
6093;93
6097;3947
6099;7152
61003;3294
61007;4640
61010;2224
61013;5762
61016;3897
61022;1584
61026;2196
61027;4883
61030;1031
61032;6337
61033;7352
61037;2872
61039;2288
61040;4343
6105;8656
61051;3684
61055;4704
61056;7659
61060;3041
61061;843
61068;6092
61076;2198
61077;6140
61079;9764
61080;4605
61081;3122
61082;2862
61084;5083
61088;8624
61089;5181
61090;8971
61091;1541
61092;5969
61093;6689
61095;910
61097;3525
61104;7382
61110;9318
61111;9406
61112;541
61114;1097
61115;1050
61116;7555
61117;9633
6112;6220
61120;6074
61121;7442
61124;8582
61125;3529
61126;7132
61127;3852
61128;4673
6113;8572
61130;6906
61131;72
61132;4221
61134;880
61135;6063
61137;1589
6114;631
6115;686
6116;3903
6119;9173
6120;4794
6122;6449
6123;2060
6124;6000
6125;1523
6126;3294
6127;5569
6129;5576
6130;9662
6131;3512
6132;8321
6134;410
6135;4732
6136;271
6137;6120
6140;2773
6142;221
6144;3702
6145;9146
6147;7325
6148;2772
6150;6053
6151;1983
6152;1803
6153;8440
6155;3055
6160;980
6161;9277
6162;7158
6163;5281
6165;9772
6167;5532
6169;2062
6170;3512
6171;3984
6172;4844
6173;6349
6174;8532
6175;4372
6176;9210
6177;7644
6178;1840
6179;9036
6180;9179
6181;4247
6182;9584
6183;520
6187;6639
6188;7829
6189;3557
6190;616
6193;5470
6195;7333
6196;8038
6197;2248
62016;2161
62017;6281
62020;5838
62021;3793
6203;1221
62037;5888
62038;6874
6204;6310
62043;5042
62045;300
62046;4860
62047;801
62048;6682
6205;3599
62053;1483
62054;6457
62056;3792
62057;3082
62058;2969
6206;7492
62062;6730
62065;1906
6207;1512
62077;692
62079;9464
6208;8818
62080;9671
62081;568
62082;7249
62083;4258
62084;9855
6210;1419
62109;2673
62110;8524
62121;6767
62122;1582
62123;2915
62125;5747
62126;6528
62128;4431
62130;1675
62131;7328
62132;9459
62133;7469
62134;4560
62135;2025
62136;5699
62137;8780
62139;9818
62140;3139
62142;8584
62143;5555
62144;6998
62145;4547
62146;2746
6215;6968
6216;743
6217;9347
6218;7152
6219;9751
6222;3999
6223;3821
6224;160
6225;8814
6226;7700
6227;9274
6228;2622
6229;7258
6230;3731
6231;1388
6232;5046
6233;3399
6234;3045
6235;8825
6236;2441
6238;6866
6239;6816
6240;5626
6241;3019
6242;878
6243;1828
6244;6809
6245;2823
6246;5762
6247;734
6248;9621
6249;4199
6250;1140
6251;4203
6252;9616
6253;1098
6254;9544
6255;1833
6256;4384
6257;9614
6259;5754
6260;1672
6261;4199
6262;1802
6263;5979
6264;6092
6265;8228
6266;1115
6267;3347
6268;2299
6269;1483
6274;4509
6275;2501
6276;1075
6277;7617
6278;5956
6279;9180
6280;9999
6281;2962
6282;2103
6284;4509
6285;9973
6286;8023
6287;1518
6288;3797
6289;3222
6290;5620
6291;3651
6292;5264
6293;9588
6294;4522
6295;6466
6296;8787
6297;5205
6299;1794
6300;8708
6301;3883
63018;6004
63019;9653
6302;2391
63020;8781
63021;1233
63022;3933
63023;312
63024;1334
63025;3307
63026;5208
63027;9477
63028;3541
63029;5902
6303;7730
63030;8262
63031;3359
63032;2628
63034;9597
63035;7487
63036;8225
63037;3465
63038;572
6304;2849
63042;811
63043;7875
63044;7683
6305;9364
63053;3573
63054;8850
63056;857
63057;4378
63058;6897
63059;6886
6306;1634
63060;442
63062;915
63063;9917
63064;5007
63065;461
63067;1050
63068;8831
63069;7027
6307;4974
63071;4534
63072;2387
63073;7657
63074;8172
63075;5640
63076;5997
63077;5927
63078;6857
63079;1338
6308;3328
63080;9771
63081;8866
63082;7893
63083;6367
63086;8344
63089;8836
6309;9329
63090;5507
63092;3248
63093;7785
63094;653
63095;6653
63096;4196
63098;1433
63099;9039
63100;490
63101;8804
63102;3143
63103;9125
63104;2019
63105;8566
63106;8753
63107;8541
63108;6869
6311;2877
63110;8934
63112;7095
63113;436
63114;5464
6312;9026
6313;1872
6314;9568
6316;7982
6317;5345
6318;8415
6319;2899
6320;3500
6321;1156
6322;2156
6323;2220
6324;2817
6325;5665
6326;3345
6327;3832
6329;7722
6330;8318
6331;9337
6333;1406
6334;2798
6335;5847
6336;4262
6337;5375
6338;610
6339;2856
6340;5275
6341;2157
6342;3803
6343;7074
6344;7483
6345;5455
6346;8835
6347;4428
6348;4432
6349;5189
6350;4646
6351;7612
6352;9739
6353;8097
6354;2636
6355;9826
6356;8399
6357;8380
6358;9000
6359;2552
6360;9312
6361;7405
6362;735
6363;1754
6364;8675
6365;3780
6366;3218
6367;1630
6368;3360
6369;4479
6370;5494
6371;2068
6372;1612
6373;4589
6374;8524
6375;3546
6376;5309
6377;5960
6378;5271
6379;1906
6381;9568
6382;5306
6383;9595
6384;1298
6385;1087
6386;2440
6387;3176
6388;9041
6389;4063
6390;2129
6391;5899
6392;6454
6393;2985
6394;1607
6395;6359
6396;3417
64091;9931
64100;9977
64102;9897
64105;6808
64106;3765
64107;7115
64108;9504
64113;1305
64114;1437
64115;7394
64116;1802
64117;588
64118;2395
64119;8425
64120;7702
64121;4565
64122;1712
64123;4492
64124;662
64127;207
64128;456
64130;6569
64131;7477
64132;7512
64133;9155
64134;3508
64135;5053
64137;1258
64138;2351
64139;1993
64140;2924
64142;1628
64143;8061
64144;7367
64145;8702
64146;3036
64147;6010
64148;2281
650002;8815
65002;9355
65003;5673
65004;4229
65005;4657
65006;1274
65007;6403
65008;8766
65010;6196
65013;6999
65016;7169
65018;4175
65024;3011
65027;9944
65031;5156
65032;7002
65033;4942
65041;3017
65042;3090
65046;41
650461;3434
650467;6365
65047;7221
650475;5550
650535;2608
65054;833
650558;3645
650561;9405
650598;4522
65068;2131
650691;9919
65073;870
650747;1014
65079;9202
650845;9944
650846;7371
650847;4078
650861;2528
65087;3500
65088;9964
650892;6894
65092;5329
65094;8535
650964;9918
65097;8679
65098;8344
65100;1333
65101;7824
651015;7583
65102;6342
65104;2559
65105;8155
65108;9424
65109;784
65110;8310
65111;1159
65112;2670
65113;333
65114;2047
65115;5167
651539;7214
651965;2198
652005;4695
652094;459
652581;7259
653350;5309
653923;7609
654248;7194
654257;2875
654268;8751
654278;6511
654285;4738
654293;9122
654654;2228
654655;1577
66002;8961
66006;8775
66007;1386
66011;7426
66013;3219
66015;1266
66017;2504
66018;1035
66019;2221
66020;6588
66021;9879
66022;2121
66023;7128
66024;3590
66026;789
66027;1496
66028;2501
66029;1235
66030;1333
66032;2789
66034;5583
66037;2259
66038;5485
66040;3783
66042;6965
66043;698
66044;3326
66045;959
66046;98
66048;7356
66049;4709
66052;1489
66053;7242
66055;3944
66056;7854
66057;2591
66058;1974
66062;8704
66063;2471
66071;3103
66073;1049
66077;2835
66078;5044
66081;7039
66082;2420
66086;8140
66090;6754
66096;6029
66101;5982
66105;7411
66106;188
66107;8295
66108;544
66109;9413
66110;5439
66112;297
66113;7800
66118;9177
66120;6793
66121;3397
66122;8525
66123;7251
66129;6852
66132;921
66135;4981
66137;8493
66138;6576
66139;5139
66140;2243
66142;2342
66143;9935
66144;2199
66145;2506
66150;7027
66157;8652
66158;508
66159;3051
66164;9619
66165;6558
66166;344
66167;4469
66168;1922
66169;8200
66170;9662
66171;5666
66172;6161
66176;6393
66179;6069
66181;643
66182;477
66184;2822
66186;5004
66188;2073
66190;8939
66192;2451
66193;349
66194;3965
66197;4923
66200;2432
66202;8225
66203;9141
66204;1731
66205;5833
66206;8129
66207;1558
66209;6567
66210;3860
66211;1022
66212;7937
66213;5109
66215;8597
66216;5684
66217;8885
66218;5050
66219;6328
66220;7975
66221;4851
66222;6985
66223;2444
66224;9916
66225;3012
66226;9727
66227;4436
66229;6535
67002;7615
67005;8672
67006;2895
67008;124
67009;8217
67011;5531
67015;8899
67016;1403
67018;3356
67019;4042
67020;2730
67021;7016
67022;3320
67023;8169
67026;5703
67030;5330
67031;1338
67032;8718
67033;6289
67035;8127
67036;5450
67038;5808
67039;2676
67040;3299
67046;174
67047;8539
67048;5637
67050;8407
67052;9148
67053;393
67057;2526
67058;8364
67060;1886
67061;1109
67062;352
67063;4796
67067;9764
67068;8913
67069;2397
67070;6279
67072;6452
67073;6161
67077;2522
67078;7012
67079;5519
67089;4040
67090;1513
67091;6815
67092;9606
67093;4768
67097;9204
67099;423
67103;8496
67104;4673
67105;7227
67107;9428
67108;546
67117;9755
67118;7947
67126;2379
67144;8859
67145;6974
67151;9860
67157;7970
67163;1046
67167;8005
67180;8525
67181;1328
67195;4474
67198;2018
67199;8973
67201;8544
67205;5114
67206;8522
67207;4069
67210;301
67213;66
67214;7996
67215;1787
67217;9311
67219;7743
67225;3820
67226;8234
67227;2619
67229;1652
67230;9817
67231;5539
67232;6509
67233;7163
67236;9965
67237;6873
67242;9962
67243;3631
67246;6220
67249;1050
67251;7863
67252;6400
67256;879
67257;5060
67259;5672
67261;9034
67264;783
67265;5253
67270;1296
67271;766
67272;1919
67273;1790
67275;5824
67276;887
67278;8890
67279;2214
67285;8902
67286;8958
67288;1941
67290;1942
67293;3422
67294;1884
67298;6271
67299;4763
67300;1121
67302;2828
67304;6697
67305;5478
67306;8073
67307;6758
67308;1797
67309;4853
67310;4763
67311;2169
67312;4452
67313;5935
67314;2579
67321;8480
67322;6246
67323;8602
67324;3123
67325;6128
67327;9132
67328;1588
67329;9415
67330;7849
67331;4578
67332;3043
67333;8909
67334;7906
67335;4291
67336;105
67337;5498
67338;8755
67340;2405
67342;544
67343;3247
67344;3022
67345;9864
67347;9771
67348;8897
67349;2276
67350;5327
67351;5176
67352;4894
67353;3008
67354;3823
67355;6460
67356;5791
67358;9205
67359;9743
67360;9168
67361;7708
67362;4014
67363;1339
67364;9948
67365;2536
67367;9786
67368;6588
67369;3015
67370;2502
67371;4147
67372;2213
67373;4150
67374;7483
67376;2560
67377;9761
67378;832
67379;1375
67380;3555
67381;5748
67382;2642
67383;8863
67386;5356
67387;9458
67388;159
67389;4156
67391;6605
67392;2133
67393;6648
67394;5246
67395;6815
67396;7377
67397;4718
67398;1580
67399;4186
67400;4696
67401;5520
67402;5194
67403;206
67404;2946
67405;5866
67406;3186
67407;2203
67408;3024
67409;592
67410;1085
67411;1301
67412;1163
67413;3368
67414;2574
67415;2489
67416;966
67417;7721
68006;3725
68007;9886
68008;4211
68009;5001
68012;4419
68016;7627
68018;7014
68022;6354
68023;792
68029;6261
68031;2242
68034;2464
68037;8501
68038;3849
68039;2930
68040;4861
68041;9922
68043;7554
68044;247
68052;7413
68055;7409
68056;6174
68058;4251
68064;8843
68065;4366
68066;8298
68067;7024
68068;7691
68069;5846
68070;7441
68071;5382
68072;4961
68073;550
69003;7784
69010;4713
69012;9628
69013;4818
69039;8788
69040;9209
69041;5649
69042;820
69047;4254
69049;6096
69050;1081
69051;6854
69052;4558
69053;3226
69055;8915
69059;7696
69069;4271
69070;6416
69071;6179
69073;9274
69074;5236
69077;3547
69078;2613
69079;2587
69080;9595
69081;6806
69084;8672
69086;1985
69088;5220
69089;5970
69090;2431
700013;4093
7002;117
7003;3009
7004;3776
7005;8467
7007;7809
70113;9997
70120;4828
70121;2816
70122;3069
70124;4299
70125;9292
70128;3089
70131;9921
70132;6529
70139;6483
70140;4876
70141;1736
70145;5651
70156;3265
70164;6084
70166;6637
70171;8709
70172;8932
70173;2406
70175;3397
70176;4907
70179;5793
70181;3408
70182;5594
70183;7360
70184;3891
70185;632
70186;4405
70187;683
70189;628
7019;118
70190;768
70198;6072
70200;3712
70201;9574
70202;9364
70204;8119
70205;7804
70206;8506
70208;5049
70209;6584
7021;5655
70210;6852
70211;2470
70213;7274
70214;1037
70215;400
70216;2841
70217;8909
70218;4363
70219;1681
70220;4672
70221;3584
70222;3096
70223;195
70224;8932
70225;8718
70226;7668
70228;5130
70229;422
70230;2466
70231;8285
70232;8531
70233;9206
70235;4244
70236;6843
70237;7939
70238;5491
70239;2831
70240;1705
70243;4490
70244;9625
70245;4723
70246;2015
70249;3671
70250;398
70251;3589
70266;1708
7029;3341
7030;2423
703002;73
703003;456
703010;1386
703011;3051
703012;7437
703013;8982
703014;451
703015;5126
703016;7882
703017;4933
703018;1929
703019;6490
703020;3041
703021;5405
703022;8447
703023;8696
703024;6444
703026;9483
703027;9225
703028;1402
703030;533
703031;3807
703032;9653
703033;4808
7032;7548
7033;4367
7034;2458
7035;8865
7040;7732
704017;2716
704019;808
704025;1655
704070;9117
704305;5386
704314;8733
704316;5609
704349;3481
704387;4386
7044;7151
704411;8531
7045;5151
7048;4703
7050;5801
7054;865
706097;3337
706251;6908
706299;9669
706323;6747
708020;5004
71002;917
71005;4643
71006;4478
71010;3096
710171;2755
710172;3823
710173;5270
71024;6950
71028;7798
71029;3247
71030;1171
71036;4130
71037;9477
71038;2228
71039;5062
711206;5226
7130;7346
7145;4317
7146;7555
7147;6609
7153;8043
7154;2305
7157;9687
7162;7574
7165;7496
7166;289
7167;9020
7168;5790
7169;6437
7170;6379
7171;3420
7172;5862
7173;5689
7176;4225
7177;5801
7178;8943
7179;4287
7180;7077
718029;1818
7181;1745
7182;5918
7183;845
7184;1426
7185;5453
7186;7634
7187;8221
7188;4387
7189;7948
7190;3268
7191;3910
7192;9204
7193;3693
7194;84
7195;4347
7196;5446
7197;2793
72002;7844
72009;3826
72011;6299
72012;1666
72015;9665
72016;5189
72020;4272
72021;4817
72022;5401
72023;8813
72024;1689
72025;1271
72030;5873
72032;891
72033;4980
72034;3149
72035;6471
72038;9637
72039;420
72041;4270
72046;9541
72049;4337
72051;8166
72058;1472
72059;828
72060;5306
72062;5013
72064;4446
72066;5155
72069;5943
72074;5822
72079;273
72080;4998
72082;8316
72083;9614
72084;3526
72085;8205
72086;5875
72087;8056
72088;8906
72090;1184
72092;9566
72093;7294
72094;7679
72095;8282
72096;5482
72097;1716
72098;1620
72099;7766
72100;9086
72101;2973
72102;5335
72103;9604
72104;570
72105;611
72106;6158
72107;3985
72109;1297
72110;4519
72111;5959
72112;6595
72114;7344
72115;6448
72117;510
72118;8468
72119;1448
72120;2640
72121;7267
72122;5755
72123;8929
72124;7089
72125;6764
72126;3023
72127;7543
72128;1921
72129;4515
72130;1326
72131;9211
72133;8950
72135;7926
72136;3262
72137;8892
72138;1616
72139;5167
72140;4650
72141;4381
72142;8979
72143;7393
72151;1617
72153;9146
72154;278
72155;3475
72156;9996
72157;3106
72158;9100
72159;6042
72160;8477
72161;4623
72162;5657
72164;89
72165;7824
72167;3332
72169;617
72173;1506
72174;7865
72176;2737
72177;7442
72182;3648
72183;7231
72185;232
72186;5960
72187;9422
72188;8597
72193;1373
72195;4040
72196;1968
72197;3626
72198;7783
72202;709
72203;3052
72205;2276
72208;5742
72212;9877
72213;89
72214;6577
72215;8641
72216;7233
72217;9801
72218;538
72220;8947
72221;2120
72222;3495
72223;9259
72230;8867
72232;3203
72233;1434
72234;8744
72236;6484
72237;1231
72238;4721
72239;3992
73;6643
73012;2129
73013;9112
73014;9642
73015;6731
73016;2741
73017;7691
73018;2456
73019;6227
73020;4291
73021;1432
73022;9936
73023;9747
73024;1738
73025;4783
73026;6030
73027;2612
73028;916
73029;2734
73030;2192
73031;3075
73032;4411
739023;3211
74051;416
74052;9345
74053;2050
74054;7896
74061;9204
74062;7487
74063;1175
74064;2422
746213;7385
75044;8302
754002;1739
754003;6961
754004;385
754005;9251
754006;4616
754007;4951
754008;5927
754009;3483
754012;4393
754013;6343
754014;5765
754015;2837
754016;1778
754019;3815
754021;3598
754022;4995
754023;8965
754024;8608
754025;1917
754027;2816
754029;3329
754031;9786
754032;5788
754033;3024
754035;9025
754037;2464
754038;7753
754040;3194
754044;3891
754045;6863
754046;9883
754047;5730
754048;2031
754049;967
754050;3234
754051;727
754054;2939
754063;9675
754064;4756
754069;462
754072;6089
754073;2368
754077;1235
754078;9802
754079;7212
754084;4689
754085;894
754088;4163
754090;2883
754091;2920
754092;7092
754093;6865
754094;3458
754095;2282
754096;8047
754097;8130
754098;5184
754099;3973
754100;8959
754101;1478
754104;834
754106;4549
754108;3940
754112;8689
754113;5547
754114;580
754115;3364
754116;1327
754119;7304
754120;7333
754124;5030
754126;8686
754127;5216
754128;2201
754129;6269
754130;2680
754131;4540
754132;8016
754133;7218
754134;133
754135;4404
754137;1687
754138;3358
754140;3682
754141;546
754146;4796
754147;5552
754148;3435
754149;4764
754150;6297
754151;6342
754152;3650
754153;4522
754154;6401
754155;8639
754156;3382
754157;277
754158;6432
754159;4770
754160;8506
754161;5884
754162;3354
754163;7055
754167;5178
754168;9081
754169;8598
754170;2071
754171;75
754177;6749
754178;7928
754179;1963
754180;6971
754181;6435
754182;6831
754183;3721
754184;1867
754185;3405
754186;2081
754188;76
754191;8096
754192;9905
754193;2513
754194;3418
754195;1614
754196;782
754197;7195
754198;3055
754199;5533
754200;1204
754201;4813
754202;5405
754203;5498
754204;5653
754205;5553
754206;3361
754208;6183
754209;1535
754210;991
754215;7931
754218;5492
754219;9553
754220;8005
754222;2106
754223;4958
754224;4313
754225;7443
754226;9550
754227;5204
754228;9047
754231;5945
754233;385
754235;7653
754236;7118
754237;5406
754238;4990
754239;9782
754316;8527
754317;8936
755004;5915
755006;4795
755007;8587
755015;398
755017;9386
755019;480
755023;7172
755026;6232
755028;8660
755037;8062
755038;7966
755042;3468
755043;6869
755044;2326
755045;8614
755047;7395
755049;8836
755051;7377
755052;9926
755056;9517
755058;5475
755067;9827
755070;7084
755071;2800
755073;8700
755075;645
755076;3173
755079;2581
755080;7166
755082;644
755096;7514
755099;76
755100;4705
755101;3192
755107;4333
755110;2099
755111;7507
755120;3650
755121;5315
755130;9026
755132;4873
755133;9013
755134;9695
755135;5162
755139;168
755141;6284
755142;654
755143;367
755144;6655
755145;879
755146;407
755147;1608
755148;7866
755149;7237
755150;5624
755151;6827
755152;9346
755153;7526
755155;3412
755156;7450
755157;2649
755159;7202
755160;4232
755161;165
755162;7985
755163;9858
755164;6008
755165;7689
755167;3439
755169;9455
755170;5740
755172;4694
755173;4241
755175;6040
755176;513
755178;481
755179;1656
755180;262
755182;1754
755183;7327
755184;4480
755185;8603
755186;6726
755187;9797
755188;5125
755189;9488
755200;183
755201;5033
755205;2958
756015;3541
756036;4749
756051;4115
756200;735
756201;4914
756202;2438
756203;7277
756204;4795
756205;2829
756206;1441
756207;1035
756208;6766
756209;6403
756210;3335
756211;6818
756253;6062
756301;1029
756306;2917
756320;8148
756324;4524
756326;7958
756370;501
756383;2356
756702;3991
756706;8153
756731;8349
756758;3865
756759;710
756818;1753
756819;9386
756821;1869
756822;5919
756823;5550
756824;5375
756825;9750
756915;3854
756916;5637
756917;1103
756918;7215
756919;6643
756920;7483
756921;1467
756944;3281
756960;6068
756961;4720
756963;8397
756966;7504
756967;1087
756969;1685
756984;279
756987;127
756990;7101
756991;6268
756994;7281
756999;3472
760003;5415
760006;2239
760008;4202
760009;2329
760011;934
760012;5712
760013;7015
760014;6663
760015;5732
760016;6497
760019;702
76002;793
760020;6639
760021;3111
760022;2751
760023;767
760024;7826
760025;7099
760027;9609
760028;8536
760029;6491
76003;264
760030;9456
760033;1674
760035;7397
760038;3483
760039;3147
76004;4293
760040;1595
760041;810
760042;554
760043;4318
760044;3508
760045;9112
760046;5172
760047;5263
760048;2235
760049;2993
760051;5925
760053;8177
760054;8146
760055;5207
760056;2018
760057;2194
760059;3936
760060;5255
760062;3932
760064;5646
760069;6996
760072;5862
760073;6522
760074;5004
760075;5194
760077;3320
760079;3917
760080;3532
760081;6688
760082;4480
760083;5566
760084;747
760085;7572
760086;7135
760087;9985
760088;4262
760089;3512
760091;7532
760092;8178
760093;9095
760094;3717
760096;6717
760097;973
760098;4650
760099;6229
76010;1116
760100;4787
760102;5942
760109;8204
760110;3760
760111;9885
760112;4780
760113;7556
760115;4943
760116;4893
760117;7374
760118;5275
760120;8462
760121;9489
760122;8166
760125;8091
760127;9344
760128;8210
760130;7790
760131;9077
760132;3901
760133;8617
760134;9211
760135;1290
760136;359
760137;7349
760138;6352
760139;1909
760140;3738
760142;4991
760143;842
760144;5195
760145;3048
760146;9400
760149;5985
760150;2945
760151;4293
760153;2810
760154;1075
760155;260
760156;1774
760157;3930
760158;8190
760159;8600
760160;6240
760161;2730
760162;7299
760163;7106
760164;8782
760165;3392
760166;3551
760167;7188
760168;3202
760169;1212
760170;2894
760171;1842
760172;180
760173;5886
760174;4898
760175;5073
760176;6408
760177;383
760178;1299
760179;2150
760180;7827
760181;258
760182;918
760183;3143
760185;1164
760186;783
760187;7030
760188;2000
760189;9655
760190;6300
760191;8280
760192;2988
760193;3702
760194;8482
760195;2706
760196;9571
760197;7356
760198;5997
760199;8114
760200;3969
760201;7143
760202;5846
760203;4839
760204;4763
760205;8765
760206;1215
760207;8906
760208;7999
760209;5920
760210;8873
760211;6155
760212;6879
760213;2575
760214;4620
760215;667
760216;9174
760217;1607
760218;7140
760219;4322
76022;7944
760220;4704
760221;9967
760222;7219
760223;6126
760224;1006
760225;4326
760226;304
760227;1883
760228;3332
760229;2351
760230;9707
760231;8675
760232;618
760233;5970
760234;260
760235;7227
760236;5471
760237;4128
760238;6048
760239;8532
760240;6530
760241;9522
760242;4477
760243;2208
760244;7071
760245;3903
760246;4049
760247;3935
760248;8349
760249;5874
760250;3235
760251;9200
760253;1397
760254;569
760255;6165
760256;550
760257;8570
